id	label	text
227846647747600385	NEUTRAL	#findcars 2011 Mazda CX-7 i Sport at Ivory Mazda in Buford, GA 30519: http://bit.ly/NU8noI 
208484540895854592	NEUTRAL	@MotoGPJules was last weekend a 1 off for rossi????? Thats the question....i see him back at yamaha and lorenzo to honda??
217762421039824897	NEUTRAL	Mazda MX-5 GT Concept: the Miata gets a racing edge http://dlvr.it/1mg9Rg 
209668953604235266	POSITIVE	Asimo Robot Delivers Pizza: If you can't afford Honda's talented Asimo robot for pizza deliv... http://bit.ly/KwZqEz  #YouTube #tboyt #YT
210577821570039809	NEUTRAL	@StuartGrass its a toyota...really?
208725313818083328	NEUTRAL	"""Now you're just some Audi that I used to tow."" - Gotye, tow truck driver"
210173981368655873	POSITIVE	Ferrari or Freedom - http://is.gd/eCJUUe 
208485295858008064	NEUTRAL	#PDF 2006 Honda Odyssey Service Repair Manual Download Bittorrent Manual PDF Download Free. http://dlvr.it/1fTWJD  #Download #Car
228053108129947650	POSITIVE	Christmas comes early for new (Volkswagen) van buyers http://bit.ly/MHmZsc 
222445105599094784	POSITIVE	last show in Rome at Urbansportvillage with Parkour, Invicta, Motorvillage (Fiat) e Galleria Commerciale Porta di Roma…http://lnkd.in/Wtai3z 
224988640584024065	POSITIVE	Subaru Sales Rise with the Mercury for a Record June http://bit.ly/NzSS95 
219548951265804288	NEUTRAL	Yay Sverre!!! #XGames. Go #Subaru! #GRC #RallyCross
211238722237251585	NEUTRAL	@irritatedwoman Not in illinois.. Va. but I drive a volvo does that make me a asshole
215982589087989760	POSITIVE	I favorited a @YouTube video http://youtu.be/JTLKeruD288?a  2001 Subaru Outback: Quick Drive
212423291716112384	NEUTRAL	“ @BOSS_MEJIA: loaded in a mazda but we so high it feel like a buggati”
219368638128467968	POSITIVE	New Sedan Added: 2007 Chrysler 300: We've just added a Sedan to our inventory and it is available for purchase now! ... http://bit.ly/QM7Szt 
209567761834323968	POSITIVE	in the news - Botswana: Toyota Botswana Desert Race http://bit.ly/1NJmbq  #travel #tourism #botswana #racing #africa
215607245042499584	NEUTRAL	1997 JEEP Wrangler 2dr SE - 1997 JEEP WRANGLER Kiefer Mazda, home of the Mazda Certified Pre-Owned vehicle and ore.. http://bit.ly/MzgG6R 
208630653674196992	NEGATIVE	Do you know if Gaga can forbid Madonna from singing Born This Way? Can she sue her?
211102952591601664	POSITIVE	Another SOLD! #Audi #A3 SE S-Line FSI Automatic http://bit.ly/L9fLwO 
210208135598718976	POSITIVE	Have a look - Pro Comp 913672 Passenger Side Sway Bar Drop for Toyota FJ Cruiser http://amzn.to/LomymX  :)xx
209284952511094784	NEGATIVE	Madonna shows she’s no lady (Gaga): Pop superstar Madonna kicked off a new world tour on Thursday wishing peace ... http://bit.ly/LcaaXb 
208579936150224896	POSITIVE	After Driving A Hyundai For 5 Years, Here's What It Was Like To Get Behind The Wheel Of A $340,000 Bentley http://bit.ly/L3rwl4  via @busi...
215251895223197697	POSITIVE	“ @Chrysler: New link for #thedarkknight @Chrysler commercial #importedfromgothamcity http://bit.ly/NNYSeh  ^EG” good stuff guys #sickwhip
103875134644957185	NEGATIVE	DTN UK: RBS-NatWest to bar customers with low-income accounts using cash machines at rival banks: A RBS spokeswo... http://bit.ly/okUxli 
212713426911371264	NEUTRAL	New Yamaha Outboard Tilt Trim Motor 60/70/90HP C40 C55 C60 C75 P50 P60 1997-Up Cheapest http://newoutboardmotors.topelectricmotor.com/?p=72 
100697244721872896	NEGATIVE	Dunno, maybe could have something to do with the entire Treasury Dept/SEC being populated by corrupt ex-Goldman cuntbags? #ballgame
217633577557442560	NEUTRAL	The Porsche that James Dean died in went on to kill and severely injure multiple people! More details here ---> http://omgf.ac/ts/YU2 
208416559604039680	POSITIVE	#For Sale OE Replacement BMW Driver Side Headlight Assembly Co... http://fb.me/17ISq8o7P 
220920455110987776	NEGATIVE	The Carling Cup has been re-named 'The Capital One Cup'... what a shit name!
221159450759798784	NEUTRAL	Custom Chrome Motorcycle Grunge Mirrors Fits Most Harley Davidsons, Suzuki, Hond http://electricchoppermotorcycle.topelectricmotor.com/?p=82 
104371798967189505	NEGATIVE	Well if the SEC. destroys files on Goldman & other Wall Street firms, at least they're going after the bro from Two and a Half Men.
210786769212420096	POSITIVE	2013 Honda Fit EV Receives Best-in-Class EPA Rating of 118 MPGe! http://bit.ly/LyakV2 
220587393814757377	NEUTRAL	Check out this great item: Yamaha G2 G16 36V Throttle Sensor part # JN4-85885-01 http://froo.co/6WYWcee00s 
211311921209675776	NEGATIVE	08 honda civic... I feel broke
208705211634688000	NEUTRAL	Honda Motorcycle: Why do some people have motorcycles with the handles way above their heads?: Question by fuffe... http://bit.ly/LUrQHw 
218031347241979904	POSITIVE	Xf - chrysler 300 - mustang 2013 Love them and cant decide
209355198727061504	POSITIVE	3 ferrari enzo sitting at the front of the parking lot #goodstart
210134341018329091	NEUTRAL	@sweet_t__ AKA the #Honda
100448564412555264	NEGATIVE	RBS plans 2000 job cuts from investment banking: The Royal Bank of Scotland (RBS) is planning to slash up to 200... http://bit.ly/qq0cXN
227903430235140096	NEUTRAL	Anybody that thinks they can get $7000 off a mazda 3 is a fucking joke! #WAQ
208600920253145088	POSITIVE	BMW Interested in M7 Version of Next-Gen 7-series http://bit.ly/Kmnyd9 
212305384046731264	POSITIVE	Terry shows us a light blue Fiat 1959 1200 Turismo Veloce that has a unique feature: swiveling seats http://www.youtube.com/watch?v=6wYdscXTMh8 … #classic #vintage
218346599489863680	NEUTRAL	1998 Subaru Legacy Outback Great car nice and clean has 149,284 miles but just rebuilt motor wit... http://unclehenrys.com/init/classifieds/ad_detail/4020706?utm_campaign=Twitter&utm_medium=tweet&utm_source=Automobiles%3A+Cars%2C+Minivans%2C+etc …...
216084737175986176	POSITIVE	Do you own a Chrysler in Tucson, Jim Click wants to be your one stop automotive shop. Visit us http://dld.bz/JCJEEP .
210268722315796480	NEUTRAL	Do you own a Nissan Quest in Chandler, Jim Click wants to be your one stop automotive destination. Visit us at http://dld.bz/NISSAN .
208492354880020480	POSITIVE	Self-Driving Cars Head Down Spanish Motorway #autos #volvo #technology http://news.discovery.com/autos/volvo-self-driving-car-120530.html …
228508034937282560	NEUTRAL	1987 Volkswagen Golf GTI: Introduced in 1984 as a successor to what many consider the original hot hatchback, th... http://bit.ly/PvETAk 
101802993275506688	NEGATIVE	If my bank statements don't come tomorrow, I'm going to call Santander and ask them WHY they are so intent on ruining my life.
210699938722615296	NEUTRAL	Mazda is placing ad on twitter as we scroll up our bubbles, ckckck
222361697665560576	POSITIVE	@MakeUpBySP fiat lol
225706516685148161	NEUTRAL	this girl know she too damn big for that Volvo
227387740558344192	NEGATIVE	I met a guy, 2 actually, who claimed that Stairway to heaven was not written by Led Zeppelin. I lost all musical respect for them that day
211844757226397696	POSITIVE	1997 Toyota Camry (Save Gas/ Automatic/ 4 Door/ Clean Title) (Los Angeles) $2600 http://dlrd.ms/LAVQsZ  #cardeals
208979275808903169	POSITIVE	Day one is complete for the Audi Melges 20 fleet in Portoferraio — 24 teams strong. Nice work by Mirko de Falco... http://fb.me/QzvwJF5m 
210866158964969473	POSITIVE	:-) RT @NewsHoundAlex: . @bmwash374 Hey, a BMW! ;-) #obama2012
214363067658670080	POSITIVE	"Happy Father's Day bellas!! Give your dad the gift of reserving the ""small but wicked"" turbo-charged FIAT 500... http://fb.me/1APmwh6V0 "
210251483709571073	NEUTRAL	"""Young T.O. nigga, either riding range. The Ferrari top down, screaming, 'Money ain't a thang!'"" - Drake (:"
96443771650191360	NEGATIVE	Santander: investors could easily be spooked again: http://on.ft.com/nwNOqD  #FT
217892607441903617	POSITIVE	#Galway preparing for the Volvo Ocean Race. Promises to be the event of the year in Ireland. Please RT. http://twitpic.com/a10rj7 
208977979798339584	NEUTRAL	New Wagon Added: 1994 Ford Escort Wagon: We've just added a Wagon to our inventory and it is available for purch... http://bit.ly/Mk1NvU 
211451658645938176	POSITIVE	Fiat Colors the Night at BravoBravo!
210982125426589696	NEGATIVE	HSBC asks Occupy protesters in Hong Kong to leave premises they have been camped on since last year | http://bloom.bg/L7S6MZ 
224561001935286272	NEGATIVE	Fiat Offers In-Car Espresso Maker, Because Driving Isn't Dangerous Enough [Things That Exist] http://bit.ly/O0eIzz  http://Alltop.fashion.com 
222944051593363456	POSITIVE	@BlueHairedFan just announced we are to get underway with the Philippine panel discussing the draw for the Suzuki Cup. And we are off...
211021549564727296	NEUTRAL	Porsche Carrera Cup Deutschland, race 7 in Spielberg/Austria, race report: Pole to flag victory for Sean Edwards.
226324723531907072	NEUTRAL	#Subarufest 2012 pre-hype procession tomorrow. If you are a subaru owner and want to show it off,meet the other... http://fb.me/15EwXsOTL 
219819681001910273	POSITIVE	Ships Ahoy! woohoo.. Tá siad ag teacht highlights from the start of Leg 9 ag 7:30pm ar #TG4 Volvo Ocean Race - ó... http://fb.me/1kutotSwb 
218095603958292480	NEGATIVE	I bet RBS thought 'Thank f**k for that' when they saw the news about Barclays.
220566401335836672	POSITIVE	"Auto Review: http://bit.ly/PdxtnT  ""The 2012 #Chrysler 300S V6 with RWD impressed us with its new transmission, high mileage & luxury appeal"""
212995212841189376	NEUTRAL	mashable: Boy Who Played Volkswagen’s 'Mini Darth Vader' Has Open Heart Surgery http://on.mash.to/Ngmuck  via @the_marysue #socialmedia
215615161434767362	NEGATIVE	no sir RT @THEDMVLATINOS Would u ever drive a FIAT???
213001053325627393	POSITIVE	Did you know that through the Automobility Incentive, you get assistance in making your new #FIAT more accessible? http://bit.ly/Nff8pv 
209569162761207808	NEUTRAL	1998 Honda CB 750 Nighthawk Headpipe (on 1 Piece Header Bikes): 1998 Honda CB 750 Nighthawk Headpipe (on 1 Piece... http://tinyurl.com/7r7wfuk 
211504376844517376	POSITIVE	Nice little nod to Gilles Villeneuve by Felipe Massa with the former Ferrari driver's name on his helmet.
210350733529325568	NEUTRAL	I uploaded a @YouTube video http://youtu.be/f1JAhkx2vUY?a  2012 HONDA ACCORD Greenville, SC 21526
211674212610482176	POSITIVE	Mini helps milestone to be passed by BMW Group in UK http://bit.ly/LGgSVD 
211863487805267968	POSITIVE	"money cant buy you happiness"" um yeah but i'd rather cry in a ferrari"
230347488891129856	POSITIVE	"I posted 7 photos on Facebook in the album ""2012 Subaru Vehicles"" http://fb.me/1VocCodFD "
208811545629704192	POSITIVE	Audi reports 10 percent growth in May sales: The German luxury car maker, Audi has reported a… http://goo.gl/fb/9b4j0 
210621039665889281	POSITIVE	I uploaded a @YouTube video http://youtu.be/NRxHZrDJPNU?a  Honda Fit EV Gets Highest Ever EPA
211510169190924288	NEUTRAL	“ @thewriteformula: When you think of how good Alonso has been in a crappy car, imagine if Ferrari finally crack it. Wow.” this is what i say
215778269197377536	NEGATIVE	Some banks expected to be downgraded today: Barclays, HSBC, JP Morgan and Royal Bank of Scotland - SKY
219024503882252288	POSITIVE	"Noreendarcy: RT @GoodFoodIreland: Gr8 excitement on GFI RT "" @renvylehse: Come and visit us at the volvo ocean race,... http://dlvr.it/1nVK1f "
215131218939871232	POSITIVE	I love how the Nissan Juke is the official car of The Dark Knight Rises. I'm gonna buy one! I'm gonna buy seven! I can't even drive! BATMAN!
213952600498909185	POSITIVE	Nissan's racers at #LeMans. Friendly and down to earth bunch. http://yfrog.com/h8iflglj  #LeMans #LM24
215554325508927488	POSITIVE	Sick! A Turbo Volvo Wagon w/ IPD Mods @ Comcast Center http://instagr.am/p/MHEhFbRnVL/ 
234990507917455360	POSITIVE	RT Photo by shaneseeryphoto Fast Times at STi High #subaru #sti #turbo #high #octane #93 #sunoco #mobil1 ... http://instagr.am/p/ORKAs_rmbY/ 
211494276977274880	NEUTRAL	`The Electric Volkswagen' undergoing real-world testing
208727089090797569	NEUTRAL	I uploaded a @YouTube video http://youtu.be/sjDA5NHEz1k?a  2008 Chrysler PT Cruiser Used Cars Manassas VA
208345843642798080	NEGATIVE	I swear Justin Bieber is an idiot when it comes to glass. This is like the 3rd time in 6 months that he's run into glass walls/doors. #ohmy
218345802576310274	NEUTRAL	A Dodge would be nice too RT @Morena_K: I'm at Chrysler Jeep Dodge Menlyn http://4sq.com/NRcRiy 
221621797290909698	POSITIVE	@AltitudeVolvo Good luck on the new Volvo venture gang! :)
216148708696408066	POSITIVE	Nissan Leaf offering free taxi rides this weeklend around East London, get tweeting to get a free ride. http://www.newspress.co.uk/public/ViewPressRelease.aspx?pr=37088&pr_ref=10093 …
209424337638404096	POSITIVE	Day 1 of #NSAC Presentations for #Nissan are OVER...great job to all the schools that went today! #excitedfortomorrow #Austin2012 #Admerica
212554617983217665	NEUTRAL	@OfficialVernonK how is volvo man getting his Zimmer frame out of there?
218050344427589633	NEGATIVE	Will Barclays take a big hit because of a $450 million fine? http://reut.rs/NC6fB1  @Breakingviews @rob1cox @agnestcrane $BARC
103874565989609472	NEGATIVE	RBS funds the companies that make cluster bombs and stops customers using rival ATMs. Switch banks now! http://bit.ly/pAdRtX 
90962437091753984	NEGATIVE	Where can I get my 'Goldman Sachs 2012' bumper sticker?
210515552895111170	NEGATIVE	"The ""push the limits"" Toyota Tacoma ad song causes me to want to strangle the singer"
209471645168041985	NEGATIVE	@J_Casey53 yeah and it's really not crappy lol. It's bored, it will out run my Suzuki anyday lol.
208656490582638592	NEUTRAL	Honda Jazz Workshop Manual Pdf Car Manual PDF Download Free. Owners, Repair, Service. http://dlvr.it/1fdQkF 
212143244836995073	POSITIVE	2012 Chrysler 300C and 2013 Jeep Grand Cherokee SRT with UK debut http://www.automobilesreview.com/auto-news/chrysler-300c-2013-jeep-grand-cherokee-srt-debut/48988/ … #auto #car #chrysler #jeep #cherokee
215245662491643904	NEUTRAL	My Dad and I just fucking DESTROYED a Mazda RX7 in our back yard. It was fucking hilarious/fun.
217656967827701760	NEUTRAL	Goodwood 2012: Mazda MX-5 GT Concept http://ow.ly/1kSJvg 
214482601124167680	NEUTRAL	@TedGShore I'm so fiat lol xxx
225151497049088000	NEGATIVE	#HSBC, Europe's largest bank, accused of having lax controls that allowed money laundering. http://www.aljazeera.com/news/americas/2012/07/2012716213139157207.html … via @ajenglish
209111245410938881	NEUTRAL	Kids Big Wheel (High Performance) Ford F-150 Pulls 30′ Travel Trailer http://www.seandenver.com/odd-news/big-wheels-ford-f-150-pulls-30-travel-trailer … #RT
224276267405557760	POSITIVE	Hahaha! Yep... RT @KirstenBlowers: Thank you J.Lo for convincing everyone in Springdale AR to buy a fiat.
221386748469579777	POSITIVE	The Fiat 500 Pre J-Loifaction. http://instagr.am/p/Mwg0kSyQv1/ 
223840525386649600	POSITIVE	Four Seasons 2013 Subaru BRZ: Pick Our New Track Wheels: The beauty of the 2013 Subaru BRZ isn’t just... http://carblogs.co/yfj30 
208549007360917504	NEGATIVE	Justin Bieber Hits Head, Suffers Concussion in Paris: Justin Bieber suffered a concussion during his May 31st sh... http://bit.ly/LO1gwb 
214117281465241600	NEUTRAL	1986 Suzuki rm 250: From Rolla, ND to Rolla, ND Offer - Place Bid Bids: 0 http://dlvr.it/1kKl1T 
212663107875647489	NEGATIVE	@WSJ - http://ow.ly/bxmDK  Renault-Nissan CEO Ghosn w @alansmurray on Europe debt crisis & the ramifications for the auto industry
211068278297206785	POSITIVE	@Smudge_4262 haha suppose but My Audi a4 is calling my name for wen I come back :P
208642334815043586	NEUTRAL	Can I ride with you in your BMW?
209777045016821760	POSITIVE	The work won't stop till I'm whipping one of these, a ferrari 458 italia along with a 96' Lamborghini diablo http://instagr.am/p/LeBQqUSuNP/ 
208876943209275392	NEGATIVE	There are Bieber, lady Gaga & Co in the TTs... But I only think about the Queen's jubilee!
244102058754592770	NEGATIVE	The money throwing baby on the Capital One commercials; super cute, incredibly stupid.
