ID;START;LEN;Entity;Sentence;URL;LABEL
7404;1;2;Szanyi Tibor;"Szanyi Tibor kampányfőnök a Józsa Istvánnal, a parlament gazdasági bizottsága pénzügyi ellenőrző albizottságának szocialista elnökével közösen tartott sajtótájékoztatóján arra reagált, hogy Orbán Viktor csütörtökön, a TV2 Tények Este című műsorában azt mondta: a tavalyi büdzsében szereplő 3,9 százalék helyett ""a mostani tudásunk szerint"" 4,4 százalék lesz a deficit, és a jóval több mint százmilliárd forintos különbözet sorsát fel kell deríteni.";http://kecskemetitv.hu/data/s_!news/i_belfold_3/i_az_mszp_buntetojogi_lepeseket_fontolgat_orban_vikt_62059/t_Az%20MSZP%20büntetőjogi%20lépéseket%20fontolgat%20Orbán%20Viktor%20nyilatkozata%20miatt/index.html;SEM
7405;5;2;Józsa István;"Szanyi Tibor kampányfőnök a Józsa Istvánnal, a parlament gazdasági bizottsága pénzügyi ellenőrző albizottságának szocialista elnökével közösen tartott sajtótájékoztatóján arra reagált, hogy Orbán Viktor csütörtökön, a TV2 Tények Este című műsorában azt mondta: a tavalyi büdzsében szereplő 3,9 százalék helyett ""a mostani tudásunk szerint"" 4,4 százalék lesz a deficit, és a jóval több mint százmilliárd forintos különbözet sorsát fel kell deríteni.";http://kecskemetitv.hu/data/s_!news/i_belfold_3/i_az_mszp_buntetojogi_lepeseket_fontolgat_orban_vikt_62059/t_Az%20MSZP%20büntetőjogi%20lépéseket%20fontolgat%20Orbán%20Viktor%20nyilatkozata%20miatt/index.html;SEM
7406;24;2;Orbán Viktor;"Szanyi Tibor kampányfőnök a Józsa Istvánnal, a parlament gazdasági bizottsága pénzügyi ellenőrző albizottságának szocialista elnökével közösen tartott sajtótájékoztatóján arra reagált, hogy Orbán Viktor csütörtökön, a TV2 Tények Este című műsorában azt mondta: a tavalyi büdzsében szereplő 3,9 százalék helyett ""a mostani tudásunk szerint"" 4,4 százalék lesz a deficit, és a jóval több mint százmilliárd forintos különbözet sorsát fel kell deríteni.";http://kecskemetitv.hu/data/s_!news/i_belfold_3/i_az_mszp_buntetojogi_lepeseket_fontolgat_orban_vikt_62059/t_Az%20MSZP%20büntetőjogi%20lépéseket%20fontolgat%20Orbán%20Viktor%20nyilatkozata%20miatt/index.html;SEM
7407;3;2;Szenczy Sándor;Rajtuk kívül Szenczy Sándor olyan katasztrófa sújtotta területekről fog bejelentkezni, ahol a Baptista Szeretetszolgálat tevékenykedik.;http://hetivalasz.hu/itthon/uj-hirportal-indul-reszletek-32131/;SEM
7408;1;2;Kulcsár Attila;Kulcsár Attila az elsőfokú ítélet hatályon kívül helyezése óta Budapesten tartózkodik, lakhelyelhagyási tilalom alatt áll.;http://hvg.hu/itthon/20100924_felfuggesztettek_kulcsar_attila;NEG
7409;5;1;Kulcsár;A vád lényege szerint Kulcsár a Kereskedelmi és Hitelbank brókercégének, a K&H Equitiesnek a munkatársaként jogosulatlanul forgatta állami és magánbefektetők pénzét.;http://hvg.hu/itthon/20100924_felfuggesztettek_kulcsar_attila;NEG
7410;15;2;Császi Zsolt;A híradó úgy tudja: a klub privatizációját a vagyonkezelő volt értékesítési igazgatója, Császi Zsolt készítette elő, akit a sukorói telekcsere miatt már előzetes letartóztatásba helyeztek.;http://kecskemetitv.hu/MTI/s_!news/i_belfold_3/i_az_nni_nyomoz_tovabb_a_club_aliga_eladasanak_ugyeb_61156/t_Az%20NNI%20nyomoz%20tovább%20a%20Club%20Aliga%20eladásának%20ügyében/index.html;NEG
7412;4;1;Sarics;A vád szerint Sarics klánja akarta Európába juttatni azt a 2,1 tonna kokaint, amelyet tavaly októberben foglaltak le Uruguayban a szerb belbiztonsági szolgálat (BIA) és a DEA amerikai kábítószer-ellenes hivatal emberei.;http://hvg.hu/vilag/20100920_balkani_kokainkiraly;NEG
7415;1;2;Lázár János;Lázár János szerint azok az önkormányzatok követtek el hibát, melyek a működési kiadásaik fedezetére vettek fel hitelt.;http://www.belfoldihirek.com/belfold/szukseges-az-onkoranyzati-rendszer-atvizsgalasa;SEM
7416;1;2;Hoffmann Rózsa;Hoffmann Rózsa kifejtette: a rendszert nem felforgatni, hanem az erősségeit továbbépíteni akarják, illetve megszüntetni azokat a problémákat, amelyek a pedagógusok ellenállásába ütköztek.;http://hvg.hu/itthon/20100916_hoffmann_magyar_iskolak;SEM
7417;9;2;Horváth László;A Fidesz megyei közgyűlési listavezetője, elnökjelöltje, Horváth László ellenben akként nyilatkozott: ha felhatalmazást kapnak a megyei önkormányzat vezetésére, szerinte le kell ülni az érintettekkel, nem szabad elhárítani a felelősséget, nem szabad elfutni a megoldás elől, véget kell vetni a tolvaj korszaknak.;http://www.heol.hu/heves/kozelet/hospinvest-belebetegedtek-a-cegek-a-megye-nem-fizet-327585;SEM
7418;1;2;Gyurcsány Ferenc;Gyurcsány Ferenc megfogalmazása szerint az emberek annyi számlát nyújtanak be a hazának és a kormánynak, amennyit egyik kormány sem tud teljesíteni, ezért meg kell állapodni abban - előbb a '89-es demokratáknak, majd a többségnek -, hogy polgár-polgár és polgár-haza viszonyában kinek mi az dolga.;http://hetivalasz.hu/itthon/gyurcsany-igazat-ad-orbannak-a-100-nap-ertekelese-31785/;SEM
7419;25;2;Gyurcsány Ferenc;"Szavai szerint vissza akar térni a politikai bűnök korszaka, a Gyurcsány-korszak ugyanis a politikai bűnök korszaka volt, ""hiszen a névadója, Gyurcsány Ferenc politikai bűnöket követett el Magyarország, a magyar emberek ellen"".";http://hetivalasz.hu/itthon/gyurcsany-igazat-ad-orbannak-a-100-nap-ertekelese-31785/;NEG
7420;4;2;Gyurcsány Ferenc;"""Jövőre tehát Gyurcsány Ferenc és a Gyurcsány-korszak politikai bűnei miatt ez az adósság-visszafizetési kötelezettség Magyarországtól több pénzt vesz el"", mint amennyit egészségügyre, vagy például oktatásra, nyugdíjakra költött a költségvetés - mondta Szijjártó Péter.";http://hetivalasz.hu/itthon/gyurcsany-igazat-ad-orbannak-a-100-nap-ertekelese-31785/;NEG
7421;37;2;Szijjártó Péter;"""Jövőre tehát Gyurcsány Ferenc és a Gyurcsány-korszak politikai bűnei miatt ez az adósság-visszafizetési kötelezettség Magyarországtól több pénzt vesz el"", mint amennyit egészségügyre, vagy például oktatásra, nyugdíjakra költött a költségvetés - mondta Szijjártó Péter.";http://hetivalasz.hu/itthon/gyurcsany-igazat-ad-orbannak-a-100-nap-ertekelese-31785/;SEM
7425;1;2;Schiffer András;Schiffer András az LMP részéről közölte: tévesnek tartja az elnök jogértelmezését, törvénysértést követne el az eseti bizottság, ha eszerint járna el.;http://atv.hu/belfold/20100907_szalasi_idezet_miatt_tiltjak_el_az_alkotmanyozastol_a_hatvannegy_varmegyet;SEM
7426;1;2;Szűcs Erika;"Szűcs Erikában pedig alighanem felébredt az MSZMP-s énje, eszébe jutottak a régi módszerek, így aztán ""Koncepciózus politikai gyalázkodásnak"" minősítette Papcsák jelentését, és az MTI-nek azt mondta: Papcsák annak érdekében, hogy megfeleljen a ""megrendelésnek és az elvárásnak, hazudik"".";http://vastagbor.blog.hu/2010/09/07/bizonyitek_szocialista_modra;NEG
7427;24;2;Papcsák;"Szűcs Erikában pedig alighanem felébredt az MSZMP-s énje, eszébe jutottak a régi módszerek, így aztán ""Koncepciózus politikai gyalázkodásnak"" minősítette Papcsák jelentését, és az MTI-nek azt mondta: Papcsák annak érdekében, hogy megfeleljen a ""megrendelésnek és az elvárásnak, hazudik"".";http://vastagbor.blog.hu/2010/09/07/bizonyitek_szocialista_modra;NEG
7428;1;2;Soltész Bálint;Soltész Bálint r. százados, a rendőrség szóvivője elmondta, hogy 15.28-kor érkezett hozzájuk a bejelentés a balesetről.;http://www.heol.hu/heves/kek-hirek-bulvar/egy-ember-meghalt-tobben-megserultek-a-balesetben-325980;SEM
7429;13;2;Soltész Bálint;Az Egri Rendőrkapitányság szakértő bevonásával vizsgálja a baleset körülményeit - tájékoztatott hétfőn Soltész Bálint, rendőrségi sajtószóvivő.;http://www.heol.hu/heves/kek-hirek-bulvar/egy-ember-meghalt-tobben-megserultek-a-balesetben-325980;SEM
7430;4;2;Majtényi László;"A VH megkérdezte Majtényi Lászlót, az ORTT volt elnökét, aki felhívta a figyelmet: a kormány az eddigi kritikákra is sértődött választ adott, így várható, hogy az EBESZ-jelentésnek sem lesz ""sorsfordító hatása"".";http://atv.hu/cikk/20100905_az_ellenzek_bojkottalhatja_a_mediatestuleteket;SEM
7431;1;2;Lendvai Ildikó;Lendvai Ildikó, az MSZP frakció-vezető-helyettese ugyanakkor a bojkottot nem tartja helyes válasznak a kialakult helyzetre, és reméli, hogy az EBESZ-jelentés változásokat hozhat a médiaalkotmány fideszes tervezetében.;http://atv.hu/cikk/20100905_az_ellenzek_bojkottalhatja_a_mediatestuleteket;SEM
7432;19;2;Vona Gábor;Sőt, az sem zárható ki, hogy a törésvonalak szakadássá érnek, s a pártelnökkel elégedetlenek szembeszállnak Vona Gáborral.;http://www.168ora.hu/itthon/szakadhat-a-jobbik-mint-veres-hurka-61059.html;NEG
7433;11;2;Novák Előd;A parlamenti politizálás hagyományaiba nehezen illeszthető hangvétel képviselői közé tartozik Novák Előd, Sneider Tamás vagy az elmúlt hetekben a párt mérsékeltjeit igencsak kellemetlen helyzetbe hozó HVIM-es Zagyva György Gyula.;http://www.168ora.hu/itthon/szakadhat-a-jobbik-mint-veres-hurka-61059.html;NEG
7434;14;2;Sneider Tamás;A parlamenti politizálás hagyományaiba nehezen illeszthető hangvétel képviselői közé tartozik Novák Előd, Sneider Tamás vagy az elmúlt hetekben a párt mérsékeltjeit igencsak kellemetlen helyzetbe hozó HVIM-es Zagyva György Gyula.;http://www.168ora.hu/itthon/szakadhat-a-jobbik-mint-veres-hurka-61059.html;NEG
7435;28;3;Zagyva György Gyula;A parlamenti politizálás hagyományaiba nehezen illeszthető hangvétel képviselői közé tartozik Novák Előd, Sneider Tamás vagy az elmúlt hetekben a párt mérsékeltjeit igencsak kellemetlen helyzetbe hozó HVIM-es Zagyva György Gyula.;http://www.168ora.hu/itthon/szakadhat-a-jobbik-mint-veres-hurka-61059.html;NEG
7436;44;2;Vona Gábor;"Így ha a belső viszályoktól hangos és ellenfélkép nélkül maradt párt októberben újra az ,,elvárthoz"" képest sikertelenebbül szerepel, az az ellentétek eszkalálódásához, a mérsékeltek és a szélsőségesek közötti ,,nyílt kenyértöréshez"", egyes csoportok lemorzsolódásához és Vona Gábor pártelnök pozíciójának megrendüléséhez vezethet.";http://www.168ora.hu/itthon/szakadhat-a-jobbik-mint-veres-hurka-61059.html;NEG
7439;1;2;Tony Blair;Tony Blair szerint jelenleg a radikális iszlám jelenti a legnagyobb fenyegetést a világon.;http://kecskemetitv.hu/hun/sa_zuschlag_per_kecskemet/i_kulfold_4/i_blair:_a_radikalis_iszlam_a_legnagyobb_fenyegetes_58994/t_Blair%20a%20radikális%20iszlám%20a%20legnagyobb%20fenyegetés%20a%20világon/index.html;SEM
7441;11;2;Hende Csaba;A posztumusz hadnagy hamvait szállító repülőgépet a gyászoló családtagok, Hende Csaba, a Magyar Köztársaság honvédelmi minisztere, Benkő Tibor altábornagy, vezérkari főnök, valamint a hősi halált halt katonanő parancsnoka és bajtársai fogadták.;http://hvg.hu/itthon/20100829_megerkezett_hosi_halott_foldi_maradvanyai;SEM
7442;20;2;Benkő Tibor;A posztumusz hadnagy hamvait szállító repülőgépet a gyászoló családtagok, Hende Csaba, a Magyar Köztársaság honvédelmi minisztere, Benkő Tibor altábornagy, vezérkari főnök, valamint a hősi halált halt katonanő parancsnoka és bajtársai fogadták.;http://hvg.hu/itthon/20100829_megerkezett_hosi_halott_foldi_maradvanyai;SEM
7444;1;2;Dobi Tamás;Dobi Tamás, a Borsod megyei rendőr-főkapitányság helyettes szóvivője elmondta: a baleset röviddel fél egy után történt.;http://kecskemetitv.hu/ni?1©ven/s_!news/i_belfold_3/i_lengyel_teherauto_borult_fel_tiszaujvarosban_57963/t_Lengyel%20teherautó%20borult%20fel%20Tiszaújvárosban/index.html;SEM
7445;8;2;Magomed-Ali;Az orosz biztonsági erők szombaton Dagesztánban megölték Magomed-Ali Vagabovot, a március végi moszkvai metrómerényletek szervezőjét - közölte az orosz országos terroristaellenes bizottság.;http://kecskemetitv.hu/hun/sa_tv/i_kulfold_4/i_megoltek_a_marciusi_moszkvai_metromerenyletek_szer_57730/t_Megölték%20a%20márciusi%20moszkvai%20metrómerényletek%20szervezőjét/index.html;NEG
7446;12;2;Ináncsi József;Egyesülési joggal visszaélés vétség elkövetésének megalapozott gyanúja miatt gyanúsítottként hallgatta ki Ináncsi Józsefet, a Magyar Nemzeti Gárda új kapitányát a rendőrség pénteken.;http://atv.hu/belfold/20100821_jobbik_rendezvenyrol_vittek_el_a_rendorok_az_uj_gardakapitanyt;NEG
7447;19;2;Szócska Miklós;Mintegy 40 milliárd forint a fekvőbeteg-ellátást végző intézmények lejárt adóssága a jelentésekben szereplő kórházak összesített adatai szerint - közölte Szócska Miklós egészségügyi államtitkár kedden, Budapesten újságírókkal.;http://kecskemetitv.hu/Rendďż˝ďż˝â‚ŹËorsgi%20felhvs/s_!news/i_belfold_3/i_szocska:_csaknem_40_milliard_a_korhazak_lejart_tar_57424/t_Szócska%20csaknem%2040%20milliárd%20a%20kórházak%20lejárt%20tartozása/index.html;SEM
7452;1;2;Wertán Zsolt;Wertán Zsolt és Németh Szilárd kedden sajtótájékoztatón jelentette be, hogy Papcsák Ferenc elszámoltatási kormánybiztossal kívánják megvizsgáltatni a Budapesti Központi Szennyvíztisztító Telep körüli visszaéléseket.;http://kecskemetitv.hu/Rendďż˝ďż˝â‚ŹËorsgi%20felhvs/s_!news/i_belfold_3/i_a_fovaros_cafolja_a_csepeli_szennyviztisztitot_ert_56215/t_A%20főváros%20cáfolja%20a%20csepeli%20szennyvíztisztítót%20ért%20fideszes%20vádakat/index.html;SEM
7453;4;2;Németh Szilárd;Wertán Zsolt és Németh Szilárd kedden sajtótájékoztatón jelentette be, hogy Papcsák Ferenc elszámoltatási kormánybiztossal kívánják megvizsgáltatni a Budapesti Központi Szennyvíztisztító Telep körüli visszaéléseket.;http://kecskemetitv.hu/Rendďż˝ďż˝â‚ŹËorsgi%20felhvs/s_!news/i_belfold_3/i_a_fovaros_cafolja_a_csepeli_szennyviztisztitot_ert_56215/t_A%20főváros%20cáfolja%20a%20csepeli%20szennyvíztisztítót%20ért%20fideszes%20vádakat/index.html;SEM
7454;12;2;Papcsák Ferenc;Wertán Zsolt és Németh Szilárd kedden sajtótájékoztatón jelentette be, hogy Papcsák Ferenc elszámoltatási kormánybiztossal kívánják megvizsgáltatni a Budapesti Központi Szennyvíztisztító Telep körüli visszaéléseket.;http://kecskemetitv.hu/Rendďż˝ďż˝â‚ŹËorsgi%20felhvs/s_!news/i_belfold_3/i_a_fovaros_cafolja_a_csepeli_szennyviztisztitot_ert_56215/t_A%20főváros%20cáfolja%20a%20csepeli%20szennyvíztisztítót%20ért%20fideszes%20vádakat/index.html;SEM
7455;11;2;Michael Schumacher;Élesen kritizálja a vasárnapi Forma-1-es Magyar Nagydíjon bemutatott veszélyes manőveréért Michael Schumachert a nemzetközi sajtó, egyes lapok egyenesen odáig mennek, hogy a hétszeres világbajnok német sztárnak ideje volna távoznia az autósport elitkategóriájából.;http://hvg.hu/vilag/20100802_forma_1_magyar_schumacher_barrichello_vid;NEG
7456;1;2;Richard Clarke;Richard Clarke, a Fehérház Nemzetbiztonsági Tanácsának korábbi tagja, jelenleg az ABC News politikai tanácsadója elmondta, hogy mostanáig Zavahiri korábbi fenyegetései nem jártak együtt ténylegesen megvalósult támadásokkal.;http://atv.hu/kulfold/20100729_obama_raketaval_semmisitene_meg_az_al_kaida_vezetoket;SEM
7459;1;2;Dudás Tamás;Dudás Tamás, az egri turisztikai desztináció menedzsment menedzsere azt mondja, azért is kellemetlen a dolog, mert a főidény közepén vagyunk.;http://www.heol.hu/heves/gazdasag/bajban-a-vendeglatok-gaz-nelkul-marad-eger-318979;SEM
7461;12;2;Tőkés László;Az alkotmány megszegése és interetnikai konfliktusok szítása vádjával bűnvádi feljelentést tett Tőkés László ellen a főügyészségen Mircea Jorj, az ellenzéki Szociáldemokrata Párt kolozsvári szervezetének elnöke - írja a Krónika című erdélyi lap.;http://hvg.hu/vilag/20100727_feljelentes_tokes_laszlo;NEG
7462;17;2;Mircea Jorj;Az alkotmány megszegése és interetnikai konfliktusok szítása vádjával bűnvádi feljelentést tett Tőkés László ellen a főügyészségen Mircea Jorj, az ellenzéki Szociáldemokrata Párt kolozsvári szervezetének elnöke - írja a Krónika című erdélyi lap.;http://hvg.hu/vilag/20100727_feljelentes_tokes_laszlo;SEM
7464;1;2;Oszkó Péter;Oszkó Péter úgy véli, hogy az egész probléma akörül forog, hogy a kormány a túlburjánzó intézményrendszert és hatásköröket, valamint a költekezését csökkenti-e.;http://atv.hu/belfold/20100725_kockazatos_hogyha_megromlik_magyarorszag_kapcsolata_a_valutaalappal_video;SEM
7465;1;2;Orbán Viktor;Orbán Viktor ezzel kapcsolatos állítására azt mondta: valóban az EU-tagok zöme a 3 százalék felett áll, de többségük a válság miatt csúszott a vonal fölé, Magyarország pedig 2004 óta nem teljesíti a feltételt.;http://atv.hu/belfold/20100725_kockazatos_hogyha_megromlik_magyarorszag_kapcsolata_a_valutaalappal_video;SEM
7466;9;2;Oszkó Péter;Ebben a vitában csak rosszul járhatunk - hangsúlyozta Oszkó Péter.;http://atv.hu/belfold/20100725_kockazatos_hogyha_megromlik_magyarorszag_kapcsolata_a_valutaalappal_video;SEM
7467;1;1;Kubus;Kubus szerint a könnyűszerkezetes házak sem jelentenének megoldást a sürgető határidőre, mivel később sok probléma merülhet fel velük kapcsolatban.;http://hiros.index.hu/regio/es_a_tobbi/nem_kernek_az_ajandek_hazbol_felsozsolcan;SEM
7468;17;2;Kovács Lajos;Előzetes letartóztatásba helyezte a Budai Központi Kerületi Bíróság (BKKB) a Főtáv Zrt. vezérigazgatóját, Kovács Lajost pénteken.;http://kecskemetitv.hu/hun/sa_kecskemet/i_belfold_3/i_elozetes_letartoztatasba_helyezte_a_birosag_a_fota_55196/t_Előzetes%20letartóztatásba%20helyezte%20a%20bíróság%20a%20Főtáv%20Zrt.%20vezérigazgatóját/index.html;NEG
